property_id,lat,lng,addr_street,suburb,number_of_houses,number_of_units,municipality,population,aus_born_perc,median_income,median_house_price,lga,closest_train_station_id,distance_to_closest_train_station,travel_min_to_MC,direct_journey_flag
3240,-37.80996704,144.887619,27 O'Farrell Street,YARRAVILLE,5855.0,2072.0,Maribyrnong,11645.0,67%,"$1,583","$1,148,100",MITCHELL,19996,0.685829,no direct trip is available,0
3934,-37.81222800000001,144.884233,9 Agnes Street,YARRAVILLE,5855.0,2072.0,Maribyrnong,11645.0,67%,"$1,583","$1,148,100",MITCHELL,19996,0.643374,no direct trip is available,0
62623,-37.826569,145.246382,18 Stoda Street,HEATHMONT,3459.0,1027.0,Maroondah,16322.0,80%,"$1,297","$1,083,000",HORSHAM,19871,0.252755,37.0,1
76970,-37.907276,145.123881,7 Glenbrook Avenue,CLAYTON,5171.0,5343.0,Monash,18901.0,48%,$962,"$1,017,200",HINDMARSH,19916,1.935108,28.0,1
14290,-37.758476,144.902225,32 St Kinnord Street,ABERFELDIE,1410.0,453.0,Moonee Valley,22442.0,81%,"$1,571","$1,926,600",MITCHELL,20037,1.259927,16.0,1
81296,-37.986,145.210283,44 Scott Street,DANDENONG,8074.0,9600.0,Greater Dandenong,45248.0,48%,$899,"$685,100",CARDINIA,19888,0.444398,46.0,1
86996,-37.919929,144.99915900000005,67 Dendy Street,BRIGHTON,8625.0,6345.0,Bayside,20135.0,77%,"$2,200","$2,483,600",HUME,19951,0.589859,no direct trip is available,0
72000,-37.854052,145.25208700000005,11 Pindari Drive,BAYSWATER,4737.0,3089.0,Knox,19945.0,77%,"$1,186","$865,500",INDIGO,19870,1.967646,41.0,1
92356,-37.986429,145.06559199999995,58 Venice Street,MENTONE,4507.0,3922.0,Kingston,14158.0,76%,"$1,288","$1,332,300",WEST WIMMERA,19865,0.50938,43.0,1
79494,-37.988733,145.181232,1 Winslow Court,KEYSBOROUGH,9761.0,1578.0,Greater Dandenong,16492.0,49%,"$1,253","$1,006,400",KINGSTON,19889,1.479229,42.0,1
91149,-37.989816,145.03367,10 White Street,BEAUMARIS,5041.0,1732.0,Bayside,17536.0,79%,"$1,845","$1,882,800",TOWONG,19865,2.901595,43.0,1
606,-37.803502,144.902072,21 Hyde Street,FOOTSCRAY,5286.0,6864.0,Maribyrnong,16926.0,49%,"$1,181","$869,400",WHITTLESEA,20025,0.28695,10.0,1
83063,-37.888981,145.25434199999995,19B Anne Road,KNOXFIELD,2723.0,1042.0,Knox,6617.0,76%,"$1,310","$909,600",SOUTHERN GRAMPIANS,19868,3.684428,46.0,1
80486,-38.004537,145.148729,75 Marriott Drive,KEYSBOROUGH,9761.0,1578.0,Greater Dandenong,16492.0,49%,"$1,253","$1,006,400",KINGSTON,19889,4.765007,42.0,1
15999,-37.70330048,144.881485,2/46 Waratah Avenue,TULLAMARINE,3164.0,2016.0,Hume,16710.0,65%,"$1,150","$706,000",CENTRAL GOLDFIELDS,20032,3.150296,28.0,1
50545,-37.75334,145.125589,30A Unwin Street,TEMPLESTOWE,5734.0,1487.0,Manningham,16180.0,64%,"$1,789","$1,759,800",MOUNT ALEXANDER,19986,4.250076,48.0,1
40889,-37.70248795,145.05934140000005,584 Morwell Avenue,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19984,2.350819,42.0,1
28327,-37.8036071,144.9804939,50 Little Charles Street,FITZROY,3147.0,5530.0,Yarra,9007.0,63%,"$1,483","$1,568,000",NILLUMBIK,19843,1.063943,2.0,1
40519,-37.706058,145.07308500000005,39 Lea Crescent,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19984,1.089432,42.0,1
70444,-37.885737,145.093142,1/3 Rae Street,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19839,1.280431,no direct trip is available,0
37706,-37.645256,145.02936499999996,7 Memorial Drive,EPPING,13368.0,3047.0,Whittlesea,19624.0,73%,"$1,283","$673,200",FRANKSTON,20005,0.796615,51.0,1
9102,-37.883043,144.754547,5 Ocean Grove,SEABROOK,1452.0,264.0,Hobsons Bay,29313.0,67%,"$1,221","$739,400",MACEDON RANGES,46468,1.594127,no direct trip is available,0
82432,-37.995036,145.242029,80 Paperbark Street,DOVETON,3150.0,953.0,Casey,9801.0,59%,$819,"$602,200",HINDMARSH,19888,2.889544,46.0,1
31368,-37.762985,145.002667,6 Kelvin Grove,THORNBURY,6018.0,4275.0,Darebin,16671.0,63%,"$1,275","$1,361,700",LATROBE,20015,0.509147,29.0,1
23022,-37.745396,144.964336,6 Walker Street,COBURG,10323.0,4557.0,Moreland,29021.0,63%,"$1,268","$1,129,500",MOONEE VALLEY,19965,0.35084,23.0,1
33901,-37.71754456,145.0163727,152 Broadway,RESERVOIR,16913.0,8713.0,Darebin,45591.0,63%,$972,"$861,800",EAST GIPPSLAND,20010,0.828951,40.0,1
75675,-37.909227,145.099156,122 Haughton Road,OAKLEIGH,3155.0,1636.0,Monash,16280.0,65%,"$1,340","$1,301,400",WANGARATTA,19916,0.345132,28.0,1
68476,-37.856929,145.025197,31 Seymour Avenue,ARMADALE,2838.0,3841.0,Stonnington,8428.0,73%,"$1,713","$1,925,900",BRIMBANK,19945,0.518764,16.0,1
57364,-37.818197,145.072443,57 Alexandra Avenue,CANTERBURY,2781.0,1325.0,Boroondara,7418.0,80%,"$2,352","$2,875,800",MELBOURNE,19892,0.934877,18.0,1
4361,-37.841832,144.866486,31 Carmen Street,NEWPORT,5240.0,1816.0,Hobsons Bay,14791.0,74%,"$1,626","$1,197,100",MANSFIELD,19994,1.507666,no direct trip is available,0
50293,-37.7653,145.09559299999995,51 Bourke Street,BULLEEN,4269.0,979.0,Manningham,10590.0,58%,"$1,225","$1,322,600",MARIBYRNONG,19935,3.205601,34.0,1
10131,-37.790693,144.9227,16 Colonial Place,KENSINGTON,3940.0,4804.0,Melbourne,14523.0,62%,"$1,401","$1,202,200",SOUTH GIPPSLAND,20040,0.667382,10.0,1
41125,-37.700286,145.049361,76 Snake Gully Drive,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19984,3.256854,42.0,1
81205,-37.983057,145.226381,36 Ross Street,DANDENONG,8074.0,9600.0,Greater Dandenong,45248.0,48%,$899,"$685,100",CARDINIA,19888,1.651418,46.0,1
23262,-37.7363385,144.9710368,9 Stockade Avenue,COBURG,10323.0,4557.0,Moreland,29021.0,63%,"$1,268","$1,129,500",MOONEE VALLEY,19964,0.786692,25.0,1
59046,-37.81326675,145.16809080000004,56 Esdale Street,NUNAWADING,4033.0,2270.0,Whitehorse,20796.0,70%,"$1,202","$1,171,100",STONNINGTON,19899,1.012235,28.0,1
31293,-37.75549698,144.9936371,481 St Georges Road,THORNBURY,6018.0,4275.0,Darebin,16671.0,63%,"$1,275","$1,361,700",LATROBE,20014,0.437101,31.0,1
95549,-37.914455,145.033079,32 Wheatley Road,BENTLEIGH,5799.0,3228.0,Glen Eira,17630.0,72%,"$1,538","$1,649,200",HOBSONS BAY,19939,0.477021,30.0,1
45531,-37.698712,145.12124,8/177 St Helena Road,GREENSBOROUGH,7426.0,2533.0,Banyule,26045.0,83%,"$1,524","$984,000",GLEN EIRA,19985,1.284519,46.0,1
68979,-37.843742,145.034869,25 Monaro Road,KOOYONG,283.0,226.0,Stonnington,10201.0,78%,"$2,047","$2,232,000",SOUTH GIPPSLAND,19910,0.439974,no direct trip is available,0
31118,-37.759738,145.022693,312 Rossmoyne Street,THORNBURY,6018.0,4275.0,Darebin,16671.0,63%,"$1,275","$1,361,700",LATROBE,20014,2.186048,31.0,1
71675,-37.85741,145.240267,6 Attenborough Square,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",CENTRAL GOLDFIELDS,19870,3.007912,41.0,1
72414,-37.849288,145.274951,47 Farnham Road,BAYSWATER,4737.0,3089.0,Knox,19945.0,77%,"$1,186","$865,500",INDIGO,19870,1.032798,41.0,1
21137,-37.758829,144.96961399999995,37 Barrow Street,BRUNSWICK,8835.0,8041.0,Moreland,20155.0,62%,"$1,433","$1,265,800",MARIBYRNONG,19967,0.830521,18.0,1
70633,-37.877051,145.103863,20 Gooyong Avenue,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19840,0.818459,no direct trip is available,0
69459,-37.857978,145.106679,11 Hazel Court,ASHWOOD,2378.0,1176.0,Monash,12420.0,73%,"$1,469","$1,436,500",DAREBIN,19840,1.803205,no direct trip is available,0
13599,-37.702788,144.74493,93 Allenby Road,HILLSIDE,4717.0,798.0,Melton,27356.0,64%,"$1,491","$867,300",GREATER DANDENONG,20000,2.582829,34.0,1
75765,-37.9081459,145.1104889,15 Fenton Street,HUNTINGDALE,751.0,342.0,Monash,16280.0,65%,"$1,340","$1,192,500",GREATER DANDENONG,19916,0.78188,28.0,1
93872,-38.059309000000006,145.128434,25 Crown Road,BONBEACH,2249.0,1613.0,Kingston,19121.0,76%,"$1,179","$1,114,700",QUEENSCLIFFE,19859,0.867421,56.0,1
55671,-37.836256,145.062725,413 Camberwell Road,CAMBERWELL,7459.0,4358.0,Boroondara,15537.0,77%,"$2,122","$2,235,400",MELBOURNE,19851,0.668452,21.0,1
94430,-37.959232,145.079983,8 Augusta Square,HEATHERTON,1014.0,463.0,Kingston,1371.0,70%,"$1,752","$1,123,700",SOUTH GIPPSLAND,19866,2.379274,40.0,1
24885,-37.59608841,144.9391785,1 Hilton Street,CRAIGIEBURN,19933.0,1906.0,Hume,25491.0,74%,"$1,349","$643,500",YARRA RANGES,40221,0.734898,41.0,1
96994,-38.016394,145.277932,65 Hinrichsen Drive,HALLAM,3494.0,1290.0,Casey,9061.0,56%,"$1,156","$724,000",GLEN EIRA,19885,0.730735,50.0,1
36760,-37.648954,145.051648,11 Wotan Drive,EPPING,13368.0,3047.0,Whittlesea,19624.0,73%,"$1,283","$673,200",FRANKSTON,45795,1.356132,54.0,1
29352,-37.764375,144.99058300000004,127a Beaconsfield Parade,NORTHCOTE,8461.0,5349.0,Darebin,21000.0,69%,"$1,563","$1,630,800",MURRINDINDI,20015,0.570459,29.0,1
96799,-38.001665,145.254483,39 Carlisle Road,HALLAM,3494.0,1290.0,Casey,9061.0,56%,"$1,156","$724,000",GLEN EIRA,19885,2.2364,50.0,1
20212,-37.799124,144.96661,64-66 Dorrit Street,CARLTON,2909.0,16139.0,Melbourne,10673.0,47%,$633,"$1,480,600",STRATHBOGIE,19842,1.254628,0.0,1
67266,-37.76589966,145.37266540000005,24 Parkside Close,LILYDALE,5989.0,2379.0,Yarra Ranges,13615.0,82%,"$1,284","$908,900",FRANKSTON,19876,2.481683,51.0,1
41138,-37.69072342,145.04647830000005,8 Ann Court,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,20007,3.063108,46.0,1
75178,-37.902559,145.05776,43 Hunter Street,CARNEGIE,4596.0,5791.0,Glen Eira,30031.0,64%,"$1,287","$1,406,500",MELBOURNE,19941,1.595562,27.0,1
66957,-37.773516,145.347365,118 Lakeview Drive,LILYDALE,5989.0,2379.0,Yarra Ranges,13615.0,82%,"$1,284","$908,900",FRANKSTON,19876,2.003741,51.0,1
63232,-37.801761,145.273336,1/12 Bayswater Road,CROYDON,9705.0,5573.0,Maroondah,37491.0,81%,"$1,267","$902,900",CARDINIA,19878,0.950562,42.0,1
67231,-37.758942,145.342966,22 Cavehill Road,LILYDALE,5989.0,2379.0,Yarra Ranges,13615.0,82%,"$1,284","$908,900",FRANKSTON,19876,0.565358,51.0,1
85611,-37.882621,145.011274,4 Leslie Street,ELSTERNWICK,3005.0,3427.0,Glen Eira,10824.0,69%,"$1,497","$1,859,300",MORELAND,19954,0.942015,no direct trip is available,0
63095,-37.829181,145.262076,8 Atunga Court,HEATHMONT,3459.0,1027.0,Maroondah,16322.0,80%,"$1,297","$1,083,000",HORSHAM,19870,1.495083,41.0,1
17152,-37.69916534,144.9139404,38 Langton Street,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,20031,0.479594,30.0,1
93547,-37.992218,145.08333000000005,6 Keith Street,PARKDALE,4160.0,2433.0,Kingston,24045.0,76%,"$1,492","$1,341,800",STONNINGTON,19864,0.621802,45.0,1
71339,-37.86120987,145.23930359999997,259 Stud Road,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",CENTRAL GOLDFIELDS,19870,3.335386,41.0,1
38189,-37.78331,145.031064,28 View Street,ALPHINGTON,1729.0,1099.0,Darebin,9227.0,73%,"$1,538","$1,729,600",BANYULE,19931,0.547534,28.0,1
90501,-37.955081,145.07275,3/113-115 Herald Street,CHELTENHAM,8087.0,5856.0,Kingston,18907.0,74%,"$1,233","$1,167,300",YARRA RANGES,19866,2.051277,40.0,1
43475,-37.714041,145.078795,14 French Court,WATSONIA,2191.0,614.0,Banyule,8932.0,82%,"$1,300","$879,500",MANNINGHAM,19984,0.558147,42.0,1
39242,-37.752112,145.038236,7 Toohey Street,BELLFIELD,738.0,119.0,Banyule,13096.0,74%,$938,"$994,800",MITCHELL,19934,1.882029,33.0,1
43949,-37.708647,145.083412,96 Watsonia Road,WATSONIA,2191.0,614.0,Banyule,8932.0,82%,"$1,300","$879,500",MANNINGHAM,19984,0.259434,42.0,1
69341,-37.850325,145.041992,90 Milton Parade,MALVERN,3622.0,3241.0,Stonnington,10201.0,78%,"$2,047","$2,337,300",BAW BAW,19911,0.109191,no direct trip is available,0
57155,-37.827968,145.085056,21 Golding Street,CANTERBURY,2781.0,1325.0,Boroondara,7418.0,80%,"$2,352","$2,875,800",MELBOURNE,19893,0.513634,20.0,1
86329,-37.894544,144.999682,2/107 Cole Street,BRIGHTON,8625.0,6345.0,Bayside,20135.0,77%,"$2,200","$2,483,600",HUME,19953,0.461146,no direct trip is available,0
82288,-37.992761,145.24351,55 - 57 Ash Street,DOVETON,3150.0,953.0,Casey,9801.0,59%,$819,"$602,200",HINDMARSH,19888,2.980169,46.0,1
14068,-37.754838,144.932513,21 Hilda Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20036,1.326215,19.0,1
37738,-37.659529,145.025796,7/7 Supply Drive,EPPING,13368.0,3047.0,Whittlesea,19624.0,73%,"$1,283","$673,200",FRANKSTON,20005,0.881685,51.0,1
93770,-37.999314,145.094243,91 White Street,MORDIALLOC,2949.0,2322.0,Kingston,24045.0,76%,"$1,492","$1,228,700",PORT PHILLIP,19863,0.994097,48.0,1
78625,-37.960832,145.15863000000004,14 Keets Court,SPRINGVALE,6280.0,4315.0,Greater Dandenong,18147.0,36%,$884,"$895,800",GREATER BENDIGO,19891,0.606359,38.0,1
63041,-37.833205,145.255437,61 Armstrong Road,HEATHMONT,3459.0,1027.0,Maroondah,16322.0,80%,"$1,297","$1,083,000",HORSHAM,19871,1.10034,37.0,1
545,-37.798277,144.896121,2 Malden Street,FOOTSCRAY,5286.0,6864.0,Maribyrnong,16926.0,49%,"$1,181","$869,400",WHITTLESEA,20024,0.623444,13.0,1
78190,-37.931904,145.16481299999995,55 GLENCAIRN STREET,MULGRAVE,7213.0,1477.0,Monash,22093.0,60%,"$1,348","$1,022,600",MACEDON RANGES,19913,2.198926,36.0,1
6958,-37.788319,144.837421,7 Servante Street,SUNSHINE,4031.0,1779.0,Brimbank,30677.0,52%,$929,"$883,700",KNOX,20021,0.400368,20.0,1
79998,-37.988587,145.179178,26 Elmbank Drive,KEYSBOROUGH,9761.0,1578.0,Greater Dandenong,16492.0,49%,"$1,253","$1,006,400",KINGSTON,19889,1.584561,42.0,1
55779,-37.836167,145.056483,530A Burke Road,CAMBERWELL,7459.0,4358.0,Boroondara,15537.0,77%,"$2,122","$2,235,400",MELBOURNE,19853,1.086215,15.0,1
50091,-37.777914,145.097805,27 Marjorie Close,BULLEEN,4269.0,979.0,Manningham,10590.0,58%,"$1,225","$1,322,600",MARIBYRNONG,19935,4.006433,34.0,1
72297,-37.844602,145.26236200000002,3/3 Maple Street,BAYSWATER,4737.0,3089.0,Knox,19945.0,77%,"$1,186","$865,500",INDIGO,19870,0.599892,41.0,1
28633,-37.802804,144.988908,49 Campbell Street,COLLINGWOOD,2122.0,4470.0,Yarra,5113.0,60%,"$1,278","$1,275,000",MOONEE VALLEY,19976,0.466992,17.0,1
41022,-37.706446,145.075452,65 Lea Crescent,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19984,0.889885,42.0,1
47694,-37.803659,145.051153,1/16 Argyle Road,KEW,8044.0,6097.0,Boroondara,21677.0,73%,"$2,022","$2,332,200",SOUTH GIPPSLAND,19903,2.137622,14.0,1
26895,-37.60376,144.932774,41  Gillingham Crescent,CRAIGIEBURN,19933.0,1906.0,Hume,25491.0,74%,"$1,349","$643,500",YARRA RANGES,40221,0.954921,41.0,1
87566,-37.932212,145.011515,27A Avelin Street,HAMPTON,4651.0,2612.0,Bayside,11231.0,78%,"$1,653","$2,032,200",WYNDHAM,19949,1.090641,no direct trip is available,0
75993,-37.897013,145.09104,25 Palmerston Grove,OAKLEIGH,3155.0,1636.0,Monash,16280.0,65%,"$1,340","$1,301,400",WANGARATTA,19917,0.444319,26.0,1
3620,-37.814842,144.886326,5 George Street,YARRAVILLE,5855.0,2072.0,Maribyrnong,11645.0,67%,"$1,583","$1,148,100",MITCHELL,19996,0.336535,no direct trip is available,0
56286,-37.851657,145.11418600000005,18 Gillard Street,BURWOOD,5052.0,3288.0,Whitehorse,18501.0,73%,"$1,100","$1,296,800",MARIBYRNONG,19840,2.449942,no direct trip is available,0
91549,-37.979078,145.04906100000005,304 Balcombe Road,BEAUMARIS,5041.0,1732.0,Bayside,17536.0,79%,"$1,845","$1,882,800",TOWONG,19865,1.446748,43.0,1
42505,-37.761791,145.072157,667 The Boulevard,EAGLEMONT,1441.0,442.0,Banyule,21826.0,77%,"$1,551","$2,047,000",MORELAND,19935,1.138001,34.0,1
36490,-37.66381454,145.02598569999995,5 Tobruk Court,LALOR,8358.0,1216.0,Whittlesea,20717.0,52%,$919,"$678,600",KINGSTON,20006,0.80726,48.0,1
7303,-37.749668,144.76646000000005,2 Newark Court,ALBANVALE,1897.0,138.0,Brimbank,54005.0,46%,$907,"$594,200",HEPBURN,20002,3.004675,28.0,1
91141,-37.990833,145.03346499999995,10 Holding Street,BEAUMARIS,5041.0,1732.0,Bayside,17536.0,79%,"$1,845","$1,882,800",TOWONG,19865,2.955009,43.0,1
6469,-37.78092957,144.8160095,22 Selwyn Street,ALBION,1389.0,1392.0,Brimbank,30677.0,52%,$929,"$739,100",MOIRA,20004,0.847446,23.0,1
22088,-37.746675,144.956595,17 Deakin Street,COBURG,10323.0,4557.0,Moreland,29021.0,63%,"$1,268","$1,129,500",MOONEE VALLEY,19965,0.764491,23.0,1
92500,-37.9869,145.08965,1 Grey Street,PARKDALE,4160.0,2433.0,Kingston,24045.0,76%,"$1,492","$1,341,800",STONNINGTON,19864,1.35621,45.0,1
83131,-37.883436,145.240813,27 Belindavale Drive,KNOXFIELD,2723.0,1042.0,Knox,6617.0,76%,"$1,310","$909,600",SOUTHERN GRAMPIANS,19869,4.604954,44.0,1
87262,-37.931904,145.020337,1 Olive Street,HAMPTON,4651.0,2612.0,Bayside,11231.0,78%,"$1,653","$2,032,200",WYNDHAM,19937,1.4656,34.0,1
43750,-37.716068,145.088548,38 Gabonia Avenue,WATSONIA,2191.0,614.0,Banyule,8932.0,82%,"$1,300","$879,500",MANNINGHAM,19984,0.706312,42.0,1
70622,-37.887342,145.094693,2/28 Rae Street,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19839,1.483321,no direct trip is available,0
13062,-37.709635,144.776267,39 Tudor Rose Crescent,SYDENHAM,2811.0,1400.0,Brimbank,27356.0,64%,"$1,491","$658,000",HEPBURN,20000,0.964561,34.0,1
26226,-37.58057700000001,144.906053,27 Wattletree Street,CRAIGIEBURN,19933.0,1906.0,Hume,25491.0,74%,"$1,349","$643,500",YARRA RANGES,40221,4.04918,41.0,1
59516,-37.814928,145.187713,18 Victoria Avenue,MITCHAM,5802.0,3089.0,Whitehorse,14482.0,76%,"$1,424","$1,128,700",PORT PHILLIP,19900,0.508,31.0,1
89995,-37.954808,145.072206,134 Bernard Street,CHELTENHAM,8087.0,5856.0,Kingston,18907.0,74%,"$1,233","$1,167,300",YARRA RANGES,19866,2.033902,40.0,1
39179,-37.751207,145.042349,25 Griffiths Street,BELLFIELD,738.0,119.0,Banyule,13096.0,74%,$938,"$994,800",MITCHELL,19934,1.714592,33.0,1
67946,-37.839563,145.014898,2/722 Orrong Road,TOORAK,4088.0,5974.0,Stonnington,12797.0,72%,"$1,977","$2,752,300",MANNINGHAM,19909,0.871241,no direct trip is available,0
38408,-37.7767601,145.0268707,64 Fulham Road,ALPHINGTON,1729.0,1099.0,Darebin,9227.0,73%,"$1,538","$1,729,600",BANYULE,19931,0.426456,28.0,1
40227,-37.714611,145.03438400000005,28 Eagle Avenue,KINGSBURY,1234.0,479.0,Darebin,24119.0,69%,"$1,172","$813,800",ALPINE,20009,2.313909,41.0,1
34693,-37.7245903,145.0113831,32 Northernhay Street,RESERVOIR,16913.0,8713.0,Darebin,45591.0,63%,$972,"$861,800",EAST GIPPSLAND,20011,0.868821,37.0,1
90335,-37.959539,145.066263,23 Friendship Square,CHELTENHAM,8087.0,5856.0,Kingston,18907.0,74%,"$1,233","$1,167,300",YARRA RANGES,19866,1.296868,40.0,1
77638,-37.93762,145.21126,2 Katoomba Drive,MULGRAVE,7213.0,1477.0,Monash,22093.0,60%,"$1,348","$1,022,600",MACEDON RANGES,19890,4.46575,41.0,1
64729,-37.809695,145.27271100000004,6 Morris Road,CROYDON,9705.0,5573.0,Maroondah,37491.0,81%,"$1,267","$902,900",CARDINIA,19878,1.73213,42.0,1
10581,-37.790216,144.930238,45 Eastwood Street,KENSINGTON,3940.0,4804.0,Melbourne,14523.0,62%,"$1,401","$1,202,200",SOUTH GIPPSLAND,20040,0.340077,10.0,1
90987,-37.958323,145.060503,72 Wilson Street,CHELTENHAM,8087.0,5856.0,Kingston,18907.0,74%,"$1,233","$1,167,300",YARRA RANGES,19866,1.063686,40.0,1
90475,-37.96236,145.070559,3 Gawler Court,CHELTENHAM,8087.0,5856.0,Kingston,18907.0,74%,"$1,233","$1,167,300",YARRA RANGES,19866,1.483253,40.0,1
20237,-37.799749,144.972242,87 Barkly Street,CARLTON,2909.0,16139.0,Melbourne,10673.0,47%,$633,"$1,480,600",STRATHBOGIE,19843,1.25982,2.0,1
46613,-37.707435,145.14728300000004,14 Green Place,ELTHAM,6040.0,1782.0,Nillumbik,28827.0,85%,"$1,923","$1,178,700",FRANKSTON,19987,0.682321,52.0,1
82675,-37.90688400000001,145.271106,232 Karoo Road,ROWVILLE,9231.0,1496.0,Knox,28725.0,71%,"$1,699","$1,069,100",BALLARAT,19868,3.515567,46.0,1
17700,-37.715079,144.94489,77 South Street,HADFIELD,2326.0,712.0,Moreland,27707.0,66%,"$1,004","$805,000",WYNDHAM,19962,1.379508,28.0,1
58640,-37.80938721,145.16885380000005,18 Robyn Drive,NUNAWADING,4033.0,2270.0,Whitehorse,20796.0,70%,"$1,202","$1,171,100",STONNINGTON,19899,1.356745,28.0,1
54984,-37.849072,145.082608,1246 Toorak Road,CAMBERWELL,7459.0,4358.0,Boroondara,15537.0,77%,"$2,122","$2,235,400",MELBOURNE,19849,0.332986,25.0,1
1427,-37.804213,144.895493,8 Arran Street,SEDDON,2035.0,844.0,Maribyrnong,16926.0,49%,"$1,181","$1,148,600",EAST GIPPSLAND,20024,0.401539,13.0,1
45140,-37.7077,145.088381,470 Greensborough Road,GREENSBOROUGH,7426.0,2533.0,Banyule,26045.0,83%,"$1,524","$984,000",GLEN EIRA,19984,0.542912,42.0,1
20019,-37.804048,144.964558,111 Cardigan Street,CARLTON,2909.0,16139.0,Melbourne,10673.0,47%,$633,"$1,480,600",STRATHBOGIE,19842,0.678122,0.0,1
58252,-37.81019211,145.1427155,6 Selwyn Street,BLACKBURN,4821.0,2501.0,Whitehorse,27564.0,75%,"$1,387","$1,485,900",GREATER GEELONG,19897,1.191856,27.0,1
62994,-37.830123,145.230161,5 Vale Street,HEATHMONT,3459.0,1027.0,Maroondah,16322.0,80%,"$1,297","$1,083,000",HORSHAM,19871,1.281372,37.0,1
38528,-37.77595,145.039162,1006 Heidelberg Road,IVANHOE,4147.0,2613.0,Banyule,14278.0,77%,"$1,709","$1,560,600",BASS COAST,19932,0.125319,29.0,1
51105,-37.779161,145.110154,24 Winters Way,DONCASTER,7598.0,4243.0,Manningham,17447.0,58%,"$1,242","$1,446,200",MORELAND,19896,4.500656,25.0,1
83182,-37.88891602,145.2504883,39 Anne Road,KNOXFIELD,2723.0,1042.0,Knox,6617.0,76%,"$1,310","$909,600",SOUTHERN GRAMPIANS,19868,4.013939,46.0,1
75981,-37.9116478,145.11546330000004,24 Lerina Street,OAKLEIGH EAST,2245.0,1315.0,Monash,16280.0,65%,"$1,340","$1,185,500",STONNINGTON,19916,1.152557,28.0,1
50232,-37.764954,145.08598,40 Manningham Road,BULLEEN,4269.0,979.0,Manningham,10590.0,58%,"$1,225","$1,322,600",MARIBYRNONG,19935,2.392658,34.0,1
4455,-37.848354,144.863831,41 Rosshire Road,NEWPORT,5240.0,1816.0,Hobsons Bay,14791.0,74%,"$1,626","$1,197,100",MANSFIELD,19994,1.847557,no direct trip is available,0
5367,-37.860928,144.823376,9 Carruthers Court,ALTONA,4843.0,2394.0,Hobsons Bay,11742.0,70%,"$1,160","$1,139,500",BRIMBANK,19926,0.884784,no direct trip is available,0
94843,-37.930549,145.040382,15 Marriot Road,BENTLEIGH,5799.0,3228.0,Glen Eira,17630.0,72%,"$1,538","$1,649,200",HOBSONS BAY,19937,0.530739,34.0,1
47152,-37.717865,145.154154,4 Mulberry Court,ELTHAM,6040.0,1782.0,Nillumbik,28827.0,85%,"$1,923","$1,178,700",FRANKSTON,19987,0.73597,52.0,1
63746,-37.79220581,145.29960630000005,19 Boyana Crescent,CROYDON,9705.0,5573.0,Maroondah,37491.0,81%,"$1,267","$902,900",CARDINIA,19877,1.398653,46.0,1
76829,-37.92051,145.11205800000005,4 Harlington Street,CLAYTON,5171.0,5343.0,Monash,18901.0,48%,$962,"$1,017,200",HINDMARSH,19915,0.877356,31.0,1
70838,-37.873588,145.10728999999995,58 Railway Parade,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19840,0.421793,no direct trip is available,0
42844,-37.72564600000001,145.102599,14 Jindalee Avenue,YALLAMBIE,1286.0,81.0,Banyule,12063.0,79%,"$1,458","$998,200",MAROONDAH,19986,2.025286,48.0,1
20284,-37.773279,144.95673200000004,1 Goodman Street,BRUNSWICK,8835.0,8041.0,Moreland,20155.0,62%,"$1,433","$1,265,800",MARIBYRNONG,19969,0.258172,15.0,1
5644,-37.792969,144.854838,22 Rochester Street,BRAYBROOK,2822.0,1654.0,Maribyrnong,6573.0,52%,$792,"$755,400",HUME,20022,0.998757,17.0,1
44508,-37.693606,145.107007,2 Barkala Close,GREENSBOROUGH,7426.0,2533.0,Banyule,26045.0,83%,"$1,524","$984,000",GLEN EIRA,19985,1.157088,46.0,1
